WEO Country Code;Country;Subject Descriptor;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Estimates Start After
196;New Zealand;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office. Statistics New Zealand Latest actual data: 2019. Authorities' actual annual data are April/March recalculated using quarterly data as Jan/Dec National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Data refer to calendar years Start/end months of reporting year: January/December. January/December annual data calculated from quarterly data consistent with authorities' actual April/March annual data Base year: 2009/10. The base year is 2009Q2 to 2010Q1 Chain-weighted: Yes, from 1987;0.795;2.422;2.081;-1.070;5.793;0.240;0.892;1.532;-0.365;0.460;-0.128;-4.679;-0.157;3.547;5.192;2.690;2.195;1.922;0.061;3.874;3.527;1.076;3.184;2.718;3.097;1.412;1.567;3.060;-1.208;-0.867;1.063;1.313;1.915;1.161;1.463;2.124;2.147;2.045;1.562;0.731;-8.321;4.832;2019
196;New Zealand;Inflation, average consumer prices;Percent change;;Source: National Statistics Office. Statistics New Zealand Latest actual data: 2019 Harmonized prices: No Frequency of source data: Quarterly Base year: 2000. Source data are based June 2017=1000. We rebase them 2000=100;17.079;15.451;16.126;7.445;6.129;15.380;13.221;15.762;6.351;5.691;6.063;2.645;0.998;1.317;1.706;3.754;2.309;1.166;1.264;-0.110;2.610;2.651;2.653;1.734;2.306;3.038;3.361;2.393;3.925;2.162;2.257;4.084;1.034;1.128;1.220;0.308;0.639;1.854;1.596;1.620;1.224;1.382;2019
196;New Zealand;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office. Statistics New Zealand Latest actual data: 2019 Harmonized prices: No Frequency of source data: Quarterly Base year: 2000. Source data are based June 2017=1000. We rebase them 2000=100;n/a;n/a;n/a;n/a;n/a;n/a;18.372;9.524;4.734;7.156;4.745;1.007;1.329;1.475;2.746;2.830;2.599;0.894;0.295;0.589;3.953;1.831;2.628;1.617;2.653;3.230;2.628;3.171;3.310;2.059;3.924;1.942;0.952;1.572;0.722;0.102;1.331;1.616;1.889;1.854;1.002;1.508;2019
196;New Zealand;Unemployment rate;Percent of total labor force;;Source: National Statistics Office. Statistics New Zealand Latest actual data: 2019 Employment type: National definition. Data refer to calendar years Primary domestic currency: New Zealand dollar Data last updated: 04/2020;4.019;3.911;4.358;6.241;7.186;3.922;4.200;4.225;5.800;7.325;7.975;10.625;10.675;9.800;8.350;6.450;6.325;6.875;7.725;7.050;6.150;5.475;5.300;4.750;4.025;3.800;3.875;3.575;4.000;5.825;6.150;5.975;6.400;5.750;5.350;5.325;5.100;4.725;4.275;4.050;9.223;6.814;2019
196;New Zealand;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2018/19. Available as fiscal year (July/June) converted to calendar year (Jan/Dec) as average of two adjacent fiscal years Fiscal assumptions: Fiscal projections are based on the fiscal year 2019/20 budget, the 2019 Half Year Economic and Fiscal Update, and IMF staff estimates. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2014 Basis of recording: Accrual General government includes: Central Government; Local Government;. Central government and local governments Valuation of public debt: Current market value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans; Shares and Other Equity";n/a;n/a;n/a;n/a;n/a;-7.009;-5.368;-3.463;-1.912;-2.192;-2.763;-6.174;-6.299;-1.556;1.966;3.670;2.550;1.209;-0.505;-1.140;0.145;1.262;2.526;3.655;4.467;5.106;4.592;3.568;1.445;-1.841;-5.400;-4.910;-2.202;-1.297;-0.440;0.317;1.024;1.288;1.429;-1.619;-5.181;-3.388;2019
196;New Zealand;Current account balance;Percent of GDP;;Source: National Statistics Office. Statistics New Zealand Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-4.010;-4.933;-7.368;-4.358;-8.851;-6.625;-5.622;-4.023;-0.331;-3.010;-2.855;-2.393;-3.675;-3.315;-3.156;-3.954;-4.723;-5.202;-2.784;-5.006;-3.341;-0.822;-2.127;-2.481;-4.595;-7.145;-7.189;-6.849;-7.752;-2.176;-2.289;-2.794;-3.932;-3.173;-3.131;-2.829;-2.033;-2.717;-3.844;-2.969;-4.515;-3.214;2019
182;Portugal;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: Yes, from 1980;6.725;3.523;2.163;0.972;-1.042;1.636;3.320;7.632;5.340;6.649;7.859;3.370;3.130;-0.687;1.489;2.307;3.504;4.401;4.808;3.907;3.816;1.944;0.771;-0.931;1.789;0.782;1.625;2.507;0.319;-3.122;1.738;-1.696;-4.057;-0.923;0.792;1.792;2.019;3.506;2.637;2.157;-8.000;5.000;2019
182;Portugal;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: Yes, from 1980;58.834;66.669;72.320;75.882;77.801;81.575;85.980;94.832;103.418;114.619;128.254;137.060;144.571;146.979;152.353;159.137;167.729;178.131;188.797;199.005;211.217;220.045;225.249;227.297;237.592;246.907;258.513;272.112;278.290;271.657;279.598;280.597;274.377;276.614;283.966;292.064;301.047;317.471;333.783;346.926;321.199;343.835;2019
182;Portugal;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: Yes, from 1980;5.577;2.629;1.541;0.504;-1.422;1.359;3.226;7.661;5.450;6.804;8.095;3.608;3.210;-0.809;1.216;1.954;3.117;3.935;4.280;3.321;3.089;1.227;0.221;-1.302;1.545;0.596;1.442;2.305;0.175;-3.214;1.691;-1.552;-3.667;-0.378;1.337;2.215;2.342;3.760;2.802;2.197;-7.861;5.187;2019
182;Portugal;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;5.862;21.152;22.730;25.106;29.300;19.335;11.666;9.402;9.580;12.611;13.370;11.428;8.863;5.930;4.971;3.969;2.936;1.890;2.215;2.170;2.805;4.410;3.701;3.237;2.510;2.130;3.046;2.422;2.652;-0.903;1.391;3.554;2.776;0.440;-0.160;0.508;0.636;1.556;1.168;0.300;-0.198;1.350;2019
182;Portugal;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;13.163;25.397;18.987;33.511;21.514;16.721;10.393;8.906;11.916;11.482;14.045;9.323;8.048;5.908;3.873;3.392;2.839;2.078;2.821;1.697;3.824;3.911;4.022;2.280;2.568;2.540;2.523;2.742;0.842;-0.141;2.444;3.498;2.090;0.171;-0.270;0.291;0.881;1.618;0.635;0.369;-0.242;1.574;2019
182;Portugal;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 04/2020;7.824;8.290;7.457;7.945;10.503;8.674;8.603;7.126;7.069;5.059;4.225;4.138;3.860;5.127;6.340;7.151;7.251;6.741;4.937;4.381;3.925;4.009;4.995;6.264;6.623;7.582;7.647;7.964;7.552;9.432;10.770;12.677;15.526;16.183;13.894;12.444;11.066;8.867;6.994;6.463;13.940;8.685;2019
182;Portugal;General government net lending/borrowing;Percent of GDP;;"Source: National Statistics Office Latest actual data: 2019. General government statistics in 2017 are provisional and will be updated after the actual data are published. Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The projections for the current year are based on the authorities? approved budget, adjusted to reflect the IMF staff?s macroeconomic forecast. Projections thereafter are based on the assumption of unchanged policies. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans";n/a;n/a;n/a;n/a;n/a;n/a;-10.392;-8.585;-4.413;-3.577;-6.922;-8.036;-5.306;-8.166;-7.468;-5.242;-4.750;-3.707;-4.274;-2.987;-3.398;-4.784;-3.790;-4.384;-6.110;-6.221;-4.233;-3.045;-3.761;-9.807;-11.191;-7.386;-5.662;-4.836;-7.120;-4.303;-1.970;-2.960;-0.446;0.190;-7.094;-1.888;2019
182;Portugal;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-3.263;-14.428;-10.621;-5.775;-2.401;1.395;3.078;0.918;-1.923;0.256;-0.228;-0.797;-0.170;0.245;-2.203;-0.112;-4.490;-6.112;-7.549;-8.869;-10.797;-10.449;-8.383;-6.635;-7.957;-9.585;-10.259;-9.620;-11.833;-10.293;-10.256;-5.977;-1.612;1.635;0.157;0.230;1.172;1.302;0.389;-0.085;0.282;-0.356;2019
961;Slovenia;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2000;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.800;5.300;4.100;3.602;5.050;3.279;5.333;3.673;3.216;3.506;2.960;4.359;3.798;5.746;6.980;3.510;-7.549;1.344;0.861;-2.639;-1.029;2.768;2.210;3.122;4.833;4.118;2.443;-8.039;5.448;2019
961;Slovenia;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2000;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;22.293;23.460;25.231;26.816;28.291;30.232;31.575;33.739;35.760;37.719;39.659;41.592;44.573;47.707;51.975;57.097;60.251;56.127;57.544;59.252;58.795;59.211;61.976;64.005;66.687;71.226;75.967;79.179;73.276;78.775;2019
961;Slovenia;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2000;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.317;5.300;4.086;3.561;5.223;3.387;5.684;3.181;3.095;3.301;2.908;4.286;3.738;5.442;6.607;3.515;-8.554;0.620;0.703;-2.891;-1.189;2.655;2.121;3.056;4.747;4.069;2.394;-8.083;5.398;2019
961;Slovenia;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;31.930;20.864;13.554;9.911;8.343;7.942;6.127;8.934;8.376;7.477;5.539;3.589;2.455;2.462;3.664;5.651;0.843;1.797;1.799;2.596;1.772;0.204;-0.524;-0.051;1.432;1.736;1.628;0.401;1.408;2019
961;Slovenia;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;22.687;19.290;9.003;9.147;8.818;6.533;7.948;8.929;7.035;7.258;4.556;3.134;2.224;2.779;5.691;2.103;1.798;1.884;1.986;2.658;0.652;0.130;-0.468;0.510;1.762;1.438;1.841;0.199;1.782;2019
961;Slovenia;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7.836;8.591;8.497;7.000;6.892;6.917;7.383;7.425;6.750;6.192;6.342;6.700;6.325;6.533;5.975;4.842;4.400;5.900;7.300;8.208;8.900;10.150;9.742;8.983;8.008;6.558;5.125;4.600;9.000;6.000;2019
961;Slovenia;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Valuation of public debt: Face value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans; Other";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-8.147;-1.096;-2.307;-2.326;-2.972;-3.645;-4.451;-2.374;-2.595;-1.941;-1.324;-1.231;-0.049;-1.394;-5.813;-5.600;-6.629;-3.995;-14.579;-5.507;-2.847;-1.935;-0.014;0.773;0.533;-6.588;-2.149;2019
961;Slovenia;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.642;1.696;3.353;-0.453;0.068;0.108;-0.662;-3.230;-2.766;0.040;0.875;-0.810;-2.692;-1.800;-1.836;-4.138;-5.319;-1.061;-0.750;-0.814;1.321;3.302;5.113;3.815;4.812;6.256;6.084;6.563;0.846;3.240;2019
184;Spain;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995;1.203;-0.408;1.239;1.652;1.698;2.362;3.432;5.709;5.285;5.004;3.847;2.525;0.851;-1.314;2.335;4.122;2.421;3.865;4.469;4.745;5.053;3.936;2.727;2.984;3.118;3.656;4.104;3.602;0.889;-3.769;0.168;-0.814;-2.958;-1.437;1.382;3.837;3.028;2.895;2.354;1.977;-8.000;4.276;2019
184;Spain;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995;298.390;325.288;349.665;369.363;389.190;410.982;433.644;469.738;512.003;558.702;601.907;637.979;658.070;664.812;694.859;738.672;770.411;813.989;859.936;913.749;981.377;1,042.379;1,087.750;1,141.007;1,208.260;1,291.450;1,385.135;1,473.582;1,515.593;1,469.590;1,489.205;1,507.940;1,491.409;1,495.764;1,544.496;1,620.453;1,686.801;1,768.316;1,854.031;1,923.646;1,780.996;1,893.362;2019
184;Spain;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995;1.052;-1.345;0.700;1.178;1.294;2.002;3.134;5.463;5.061;4.795;3.665;2.254;0.518;-1.620;2.060;3.879;2.185;3.592;4.104;4.207;4.174;3.397;1.097;1.098;1.523;1.749;2.466;1.597;-0.751;-4.567;-0.252;-1.183;-3.020;-1.071;1.683;3.937;3.052;2.875;2.262;1.895;-8.413;3.810;2019
184;Spain;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2016;15.578;14.549;14.416;12.174;11.280;8.815;8.795;5.248;4.837;6.791;6.722;5.934;7.145;4.569;4.718;4.674;3.599;1.877;1.764;2.235;3.484;3.590;3.104;3.039;3.039;3.368;3.515;2.787;4.076;-0.288;1.800;3.196;2.446;1.409;-0.151;-0.500;-0.203;1.956;1.675;0.700;-0.301;0.654;2019
184;Spain;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2016;15.191;14.399;14.009;12.235;9.009;8.178;8.261;4.593;5.844;6.893;6.542;5.524;5.360;4.926;4.336;4.320;3.273;1.879;1.358;2.778;4.007;2.707;4.036;2.605;3.227;3.735;2.666;4.221;1.432;0.795;2.988;2.378;2.868;0.252;-1.041;0.017;1.570;1.112;1.183;0.788;-0.988;1.394;2019
184;Spain;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 04/2020;11.011;13.755;15.770;17.215;19.937;21.305;20.907;20.223;19.238;17.240;16.238;16.313;18.353;22.640;24.118;22.900;22.080;20.610;18.605;15.640;13.857;10.540;11.450;11.485;10.965;9.153;8.453;8.233;11.245;17.855;19.858;21.390;24.788;26.095;24.443;22.058;19.635;17.225;15.255;14.105;20.801;17.477;2019
184;Spain;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2019 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: Fiscal projections for 2020 are IMF staff projections which include the legislated public wage and pension increases, as well as the measures adopted as of March 30th in response to the COVID-19 crisis. Fiscal projections from 2021 onwards are IMF staff projections with an unchanged policy stance. Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; State Government; Local Government; Social Security Funds; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans";-2.084;-2.461;-5.635;-4.851;-5.545;-6.997;-6.102;-3.373;-3.500;-3.076;-4.014;-4.713;-4.389;-7.091;-6.499;-6.992;-6.053;-3.974;-2.705;-1.273;-1.161;-0.455;-0.317;-0.375;-0.095;1.232;2.124;1.886;-4.572;-11.276;-9.527;-9.740;-10.736;-7.036;-5.915;-5.177;-4.305;-3.024;-2.537;-2.642;-9.509;-6.656;2019
184;Spain;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-2.297;-2.499;-2.380;-1.420;1.210;1.149;1.463;-0.012;-0.985;-2.789;-3.370;-3.479;-3.400;-1.985;-2.164;-1.251;-0.859;-0.727;-1.685;-3.237;-4.310;-4.375;-3.730;-3.883;-5.482;-7.254;-8.851;-9.432;-8.903;-4.088;-3.656;-2.724;0.086;2.038;1.699;2.026;3.176;2.675;1.937;1.999;2.178;2.390;2019
144;Sweden;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office. In June 2010, the authorities performed a major revision of historical time series data 1993-2009 which involved the introduction of new methods, improved source data and a further adjustment to recommendations from the European Union Latest actual data: 2019 National accounts manual used: ESA2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2018 Chain-weighted: Yes, from 1993;4.555;4.540;1.322;2.075;4.403;2.307;2.983;3.266;2.455;2.704;0.695;-1.108;-0.891;-1.750;3.972;3.998;1.615;3.099;4.261;4.311;4.875;1.468;2.196;2.245;4.326;2.896;4.602;3.431;-0.242;-4.236;6.189;3.052;-0.631;1.088;2.747;4.421;2.413;2.412;2.225;1.232;-6.788;5.168;2019
144;Sweden;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office. In June 2010, the authorities performed a major revision of historical time series data 1993-2009 which involved the introduction of new methods, improved source data and a further adjustment to recommendations from the European Union Latest actual data: 2019 National accounts manual used: ESA2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2018 Chain-weighted: Yes, from 1993;87.169;99.748;107.312;113.829;123.129;129.954;136.524;144.470;153.236;163.551;170.852;174.672;177.062;178.084;189.111;200.796;207.775;217.908;229.751;243.116;260.666;270.293;280.599;292.225;313.075;332.175;357.979;380.208;386.663;373.106;400.814;421.677;427.053;439.273;459.694;485.013;501.860;523.644;548.338;564.771;529.778;568.017;2019
144;Sweden;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office. In June 2010, the authorities performed a major revision of historical time series data 1993-2009 which involved the introduction of new methods, improved source data and a further adjustment to recommendations from the European Union Latest actual data: 2019 National accounts manual used: ESA2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2018 Chain-weighted: Yes, from 1993;4.367;4.476;1.268;2.037;4.252;2.117;2.696;2.866;1.912;1.884;-0.050;-1.720;-1.437;-2.347;3.132;3.750;1.534;3.063;4.182;4.228;4.622;1.168;1.834;1.847;3.913;2.482;3.851;2.646;-1.034;-5.101;5.344;2.321;-1.390;0.155;1.667;3.322;0.936;1.146;1.127;0.277;-8.404;4.140;2019
144;Sweden;Inflation, average consumer prices;Percent change;;Source: National Statistics Office. Consumer Price Index (Shadow Index) Latest actual data: 2019 Harmonized prices: Yes. The annual HICP series is constructed from an average over the fourth quarter rather than the December print. It is calculated using a 3-month moving average of the year-on-year changes of HICP for the last 3 months of the year. Frequency of source data: Monthly Base year: 2015;17.452;12.104;8.589;8.873;8.044;7.373;4.236;4.189;5.825;6.443;3.198;8.790;1.377;4.689;2.907;2.469;1.019;1.818;1.008;0.570;1.296;2.680;1.936;2.319;1.020;0.836;1.499;1.680;3.348;1.937;1.901;1.360;0.937;0.443;0.209;0.704;1.138;1.867;2.035;1.699;0.457;1.528;2019
144;Sweden;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office. Consumer Price Index (Shadow Index) Latest actual data: 2019 Harmonized prices: Yes. The annual HICP series is constructed from an average over the fourth quarter rather than the December print. It is calculated using a 3-month moving average of the year-on-year changes of HICP for the last 3 months of the year. Frequency of source data: Monthly Base year: 2015;14.074;9.131;9.647;9.203;8.158;5.627;3.322;5.125;5.983;6.618;5.210;6.490;0.524;5.126;2.638;2.312;0.474;2.642;0.066;0.973;1.505;3.038;1.592;1.911;1.127;1.109;1.401;2.295;2.665;2.324;1.781;0.835;0.974;0.254;0.310;0.854;1.425;1.778;2.221;1.716;0.375;1.511;2019
144;Sweden;Unemployment rate;Percent of total labor force;;Source: National Statistics Office. National Statistics Office Latest actual data: 2019 Employment type: National definition Primary domestic currency: Swedish krona Data last updated: 04/2020;2.700;3.417;4.342;4.758;4.233;3.850;3.608;2.867;2.350;2.025;2.242;4.000;7.100;11.150;10.783;10.417;10.883;10.875;8.817;7.550;6.342;5.825;5.950;6.567;7.375;7.642;7.042;6.117;6.167;8.300;8.575;7.767;7.967;8.000;7.933;7.400;6.950;6.683;6.325;6.767;10.064;8.875;2019
144;Sweden;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Fiscal estimates for 2019 are based on the budget as official fiscal data for 2019 are not yet released. Projections for 2020 are based on the budget. IMF staff make fiscal projections from 2021 onwards assuming convergence to Sweden?s medium-term surplus target of 0.3 percent of GDP. The fiscal impact of cyclical developments is calculated using the†OECD?s estimated elasticities on output and employment gaps (Price, Dang and Guillemette (2014)). Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Valuation of public debt: Nominal value. Nominal Value debt valuation is consistent with Eurostat's definition Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans;. Net debt is defined as gross debt minus the asset holdings of currency and deposits, debt securities, and loans.";-5.363;-4.322;-6.214;-4.757;-2.658;-3.287;0.033;3.681;3.682;3.618;3.741;0.308;-8.529;-10.914;-8.797;-7.023;-3.112;-1.560;0.852;0.637;3.165;1.420;-1.430;-1.242;0.354;1.846;2.249;3.357;1.916;-0.713;-0.046;-0.230;-1.012;-1.401;-1.530;-0.002;0.992;1.433;0.813;0.404;-5.334;-1.603;2019
144;Sweden;Current account balance;Percent of GDP;;Source: National Statistics Office Latest actual data: 2018 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-3.112;-2.186;-3.056;-0.722;0.676;-1.036;0.625;0.157;-0.240;-1.444;-2.434;-1.741;-2.629;-1.235;1.038;3.175;3.325;3.879;3.611;3.916;3.938;4.720;4.459;5.869;5.989;6.039;8.195;8.174;7.821;5.960;5.879;5.477;5.514;5.181;4.499;4.108;3.542;3.071;1.748;3.905;2.212;4.017;2018
146;Switzerland;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1980;5.110;1.602;-1.302;0.603;3.099;3.650;1.858;1.582;3.311;4.392;3.566;-0.816;-0.168;-0.124;1.324;0.533;0.534;2.328;2.932;1.655;4.071;1.288;0.181;0.076;2.623;3.160;4.076;4.106;2.111;-2.229;2.875;1.833;1.006;1.879;2.482;1.266;1.711;1.864;2.744;0.917;-5.966;3.777;2019
146;Switzerland;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1980;108.420;120.579;126.363;132.103;141.111;150.888;156.785;163.205;174.554;189.366;203.458;208.624;213.021;217.797;225.393;231.346;236.839;246.532;256.617;264.630;281.558;291.439;296.585;302.323;318.606;338.912;363.400;388.485;404.403;398.406;414.635;431.055;443.744;460.014;480.158;491.299;504.879;523.977;551.473;566.231;535.832;566.911;2019
146;Switzerland;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1980;5.679;1.105;-1.890;0.022;2.810;3.200;1.402;0.991;2.619;3.557;2.728;-2.034;-1.422;-1.064;0.437;-0.183;-0.079;2.054;2.714;1.255;3.490;0.809;-0.620;-0.717;1.927;2.451;3.462;3.413;0.982;-3.612;1.765;0.746;-0.073;0.815;1.211;0.061;0.624;0.739;1.969;0.196;-7.070;2.546;2019
146;Switzerland;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015. December 2015;4.022;6.486;5.671;2.950;2.937;3.427;0.743;1.435;1.872;3.154;5.404;5.859;4.037;3.293;0.851;1.797;0.810;0.519;0.019;0.808;1.561;0.991;0.641;0.636;0.801;1.173;1.064;0.735;2.428;-0.480;0.688;0.228;-0.693;-0.216;-0.012;-1.142;-0.434;0.535;0.935;0.361;-0.387;0.597;2019
146;Switzerland;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015. December 2015;4.426;6.571;5.424;2.095;2.882;3.188;0.018;1.865;1.970;5.041;5.323;5.256;3.454;2.485;0.416;1.915;0.752;0.348;-0.194;1.643;1.489;0.332;0.880;0.560;1.289;0.975;0.629;2.022;0.719;0.296;0.535;-0.585;-0.435;0.081;-0.306;-1.270;0.034;0.882;0.720;0.173;-0.007;0.400;2019
