WEO Country Code;Country;Subject Descriptor;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Estimates Start After
964;Poland;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 1998. Quarterly index has base January 2011.;9.400;21.207;100.830;22.118;75.649;15.107;17.793;25.230;60.200;251.100;585.800;70.300;43.000;35.300;32.200;27.875;19.900;14.900;11.800;7.300;10.100;5.500;1.900;0.842;3.492;2.133;1.033;2.492;4.217;3.450;2.583;4.267;3.700;0.900;-0.025;-0.933;-0.583;1.975;1.600;2.308;3.225;2.580;2019
964;Poland;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 1998. Quarterly index has base January 2011.;n/a;n/a;n/a;n/a;n/a;287.013;-21.477;54.701;58.287;27.747;86.538;60.345;44.432;37.683;29.658;21.600;18.500;13.200;8.600;9.801;8.500;3.600;0.800;1.700;4.400;0.700;1.400;4.000;3.300;3.500;3.100;4.600;2.400;0.700;-1.000;-0.500;0.800;2.100;1.100;3.400;2.149;2.543;2019
964;Poland;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: National definition Primary domestic currency: Polish zloty Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;6.300;11.800;13.600;16.400;11.400;13.341;12.343;11.246;10.576;13.133;16.087;18.242;19.934;19.643;18.974;17.745;13.843;9.604;7.119;8.169;9.635;9.632;10.088;10.328;8.988;7.499;6.161;4.888;3.846;3.279;9.919;8.032;2019
964;Poland;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2018 Notes: gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Projections are based on the 2020 budget and take into account any subsequent legislated fiscal measures. Announced but not legislated fiscal measures are not reflected in the projections. Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Valuation of public debt: Face value";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.390;-4.838;-4.605;-4.252;-2.298;-2.965;-4.759;-4.819;-6.043;-5.047;-3.962;-3.557;-1.853;-3.600;-7.253;-7.397;-4.880;-3.742;-4.182;-3.646;-2.616;-2.369;-1.459;-0.238;-0.708;-6.734;-3.511;2018
964;Poland;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-6.035;-7.430;-2.978;-2.097;-1.434;-1.387;-1.501;-0.595;-0.156;-2.106;4.940;-2.667;-3.499;-6.405;0.611;0.614;-2.083;-3.654;-4.011;-7.442;-6.039;-3.122;-2.790;-2.516;-5.418;-2.599;-4.024;-6.385;-6.711;-4.058;-5.393;-5.169;-3.708;-1.279;-2.092;-0.550;-0.519;0.019;-0.994;0.489;0.159;0.100;2019
968;Romania;Gross domestic product, constant prices;Percent change;;Source: Haver Analytics. Source: Eurostat and National Institute of Statistics. Minor differences between National Statistical Office and Eurostat. Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 2000;3.304;0.100;3.900;6.000;6.000;-0.100;2.400;0.800;-0.500;-5.800;-5.612;-12.927;-8.766;1.528;3.932;7.138;3.948;-6.053;-4.818;-1.150;2.921;5.218;5.703;2.341;10.428;4.668;8.029;7.234;9.307;-5.517;-3.901;2.007;2.077;3.515;3.411;3.872;4.801;7.111;4.437;4.078;-5.000;3.900;2019
968;Romania;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: Haver Analytics. Source: Eurostat and National Institute of Statistics. Minor differences between National Statistical Office and Eurostat. Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 2000;106.821;117.045;129.123;142.231;156.205;160.985;168.167;173.705;178.931;175.162;171.519;154.398;144.073;149.740;158.950;173.867;184.041;175.883;169.294;169.763;178.627;192.070;206.236;214.984;243.794;263.122;292.851;322.471;359.341;342.103;332.588;346.350;360.326;379.533;399.742;419.541;444.236;484.788;518.633;549.195;525.051;556.164;2019
968;Romania;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: Haver Analytics. Source: Eurostat and National Institute of Statistics. Minor differences between National Statistical Office and Eurostat. Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 2000;2.552;-0.493;3.409;5.573;5.571;-0.551;1.862;0.229;-1.019;-6.139;-5.725;-12.795;-8.415;2.087;4.570;7.778;4.529;-5.552;-4.338;-0.679;3.025;5.344;8.679;3.133;10.974;5.347;8.666;7.876;11.930;-4.615;-3.212;2.490;2.601;3.907;3.758;4.277;5.410;7.748;5.043;4.751;-4.994;3.906;2019
968;Romania;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2010;1.523;2.200;16.928;4.686;-0.320;-0.200;0.700;1.100;2.600;0.900;127.900;161.121;210.386;256.105;136.742;32.272;38.809;154.763;59.097;45.804;45.667;34.454;22.498;15.370;11.855;8.995;6.591;4.834;7.846;5.584;6.113;5.795;3.339;4.002;1.076;-0.596;-1.555;1.344;4.631;3.825;2.245;1.455;2019
968;Romania;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2010;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;222.803;199.213;295.481;61.739;27.750;56.900;151.420;40.570;54.810;40.710;30.193;17.890;14.241;9.158;8.717;4.879;6.561;6.300;4.751;7.978;3.133;4.964;1.569;0.828;-0.947;-0.534;3.320;3.261;4.047;1.388;1.937;2019
968;Romania;Unemployment rate;Percent of total labor force;;Source: Haver Analytics. Formally, Eurostat. Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Romanian leu Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;4.000;3.900;3.700;3.700;3.400;3.400;3.500;5.441;9.206;10.994;9.882;7.323;7.850;9.611;7.173;7.646;7.331;8.288;7.838;8.027;7.153;7.144;6.314;5.544;6.284;6.971;7.146;6.794;7.096;6.802;6.812;5.902;4.927;4.187;3.912;10.100;6.000;2019
968;Romania;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Notes: Gross debt: gross debt excluding guarantees (calculated using the national presentation, i.e. GEO no 64/2007). Net debt: gross debt excluding guarantees (calculated using the national presentation, i.e. GEO no 64/2007), adjusted for currency and deposits, debt securities and loans of general government. Fiscal assumptions: The fiscal projections for 2020 reflect legislated changes up to the end of 2019. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001. Fiscal sector records on a majority-accrual basis, except with respect to WEO indicators, which are recorded on a GFS-01 cash basis. Basis of recording: Cash General government includes: Central Government; Local Government; Social Security Funds; Other;. Also includes Road Company and Health and Employment Funds. Valuation of public debt: Face value";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.027;3.230;-4.552;-0.350;-2.200;-3.320;-4.738;-5.187;-5.329;-3.579;-3.988;-3.201;-2.595;-2.286;-3.393;-0.690;-1.360;-3.046;-4.605;-6.858;-6.365;-4.262;-2.488;-2.482;-1.719;-1.352;-2.392;-2.832;-2.819;-4.583;-8.867;-6.992;2019
968;Romania;Current account balance;Percent of GDP;;Source: Haver Analytics. Formally, the National Bank of Romania. Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-5.198;-1.494;1.891;2.408;4.410;2.863;2.672;3.495;6.486;4.635;-4.564;-4.303;-8.519;-4.417;-1.646;-4.420;-6.584;-5.350;-6.798;-4.022;-2.607;-3.182;-2.673;-4.676;-7.589;-8.760;-10.511;-13.583;-11.526;-4.654;-5.144;-5.007;-4.794;-0.766;-0.160;-0.591;-1.382;-2.784;-4.381;-4.719;-5.504;-4.685;2019
922;Russia;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Notes: Gross capital formation includes statistical discrepancy. National accounts manual used: System of National Accounts (SNA) 2008. SNA 2008 for 2014 and combination of SNA 1993/2008 for 2011-2013. Prior to 2011 SNA 1993. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016. The discrepancy in historical national account comes from source data which recently got rebased. In the new methodology they rebased all the components of GDP prior to Q1 2016 by using the growth rates of the old series in 2011 prices. Chain-weighted: Yes, from 1995;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-8.700;-12.700;-4.100;-3.608;1.382;-5.345;6.351;10.046;5.091;4.744;7.349;7.176;6.376;8.154;8.535;5.248;-7.821;4.503;5.066;3.700;1.800;0.700;-1.955;0.286;1.794;2.535;1.336;-5.466;3.496;2019
922;Russia;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 Notes: Gross capital formation includes statistical discrepancy. National accounts manual used: System of National Accounts (SNA) 2008. SNA 2008 for 2014 and combination of SNA 1993/2008 for 2011-2013. Prior to 2011 SNA 1993. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016. The discrepancy in historical national account comes from source data which recently got rebased. In the new methodology they rebased all the components of GDP prior to Q1 2016 by using the growth rates of the old series in 2011 prices. Chain-weighted: Yes, from 1995;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1,707.069;1,595.480;1,422.595;1,392.875;1,367.205;1,410.001;1,349.655;1,456.104;1,638.197;1,759.347;1,871.967;2,046.854;2,252.791;2,471.070;2,753.433;3,068.726;3,292.578;3,058.211;3,233.179;3,467.936;3,665.232;3,796.672;3,894.003;3,857.636;3,908.735;4,053.805;4,257.839;4,389.960;4,176.350;4,406.625;2019
922;Russia;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 Notes: Gross capital formation includes statistical discrepancy. National accounts manual used: System of National Accounts (SNA) 2008. SNA 2008 for 2014 and combination of SNA 1993/2008 for 2011-2013. Prior to 2011 SNA 1993. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016. The discrepancy in historical national account comes from source data which recently got rebased. In the new methodology they rebased all the components of GDP prior to Q1 2016 by using the growth rates of the old series in 2011 prices. Chain-weighted: Yes, from 1995;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-5.000;-14.673;-8.577;-12.759;-3.971;-3.608;1.725;-5.153;6.786;10.497;5.887;4.889;7.870;7.548;6.822;8.457;8.535;5.321;-7.885;4.430;4.993;3.483;1.517;-1.090;-2.089;0.081;1.725;2.605;1.385;-5.395;3.604;2019
922;Russia;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;874.255;307.547;197.300;47.752;14.761;27.686;85.746;20.799;21.477;15.789;13.663;10.889;12.685;9.669;9.007;14.111;11.647;6.849;8.440;5.075;6.754;7.823;15.534;7.042;3.683;2.878;4.470;3.088;2.988;2019
922;Russia;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;840.056;214.768;131.326;21.812;11.032;84.436;36.558;20.200;18.584;15.056;11.988;11.741;10.915;8.996;11.869;13.282;8.797;8.777;6.101;6.576;6.450;11.362;12.908;5.375;2.523;4.269;3.046;3.793;2.887;2019
922;Russia;Unemployment rate;Percent of total labor force;;Source: Haver Analytics Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Russian ruble Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.200;5.900;8.100;9.400;9.258;10.808;11.875;13.033;10.558;8.942;8.042;8.233;7.733;7.150;7.050;6.025;6.233;8.242;7.358;6.508;5.450;5.500;5.158;5.575;5.525;5.200;4.800;4.600;4.931;4.810;2019
922;Russia;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Fiscal assumptions: Projections for 2019?25 are based on the new oil price rule, with adjustments by IMF staff. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2014 Basis of recording: Cash is reported on a high frequency basis, accrual is reported on an annual basis with a significant lag. General government includes: Central Government; State Government; Social Security Funds; Valuation of public debt: Current market value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans; Shares and Other Equity; Other Accounts Receivable/Payable";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-7.419;-3.584;3.105;2.989;0.672;1.349;4.572;7.592;7.798;5.582;4.547;-5.885;-3.192;1.431;0.383;-1.162;-1.070;-3.386;-3.670;-1.469;2.910;1.934;-4.841;-3.009;2019
922;Russia;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-1.308;1.316;3.009;2.211;2.404;-0.192;0.024;10.879;16.301;9.751;7.417;7.180;9.241;10.307;8.698;5.182;5.836;3.855;4.125;4.752;3.257;1.459;2.795;4.996;1.920;2.059;6.832;3.822;0.702;0.583;2019
199;South Africa;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: No;6.621;5.361;-0.383;-1.847;5.099;-1.211;0.018;2.101;4.200;2.395;-0.318;-1.018;-2.137;1.234;3.234;3.116;4.307;2.647;0.517;2.358;4.155;2.735;3.668;2.949;4.555;5.277;5.604;5.360;3.191;-1.538;3.040;3.284;2.213;2.485;1.847;1.194;0.399;1.415;0.787;0.153;-5.801;4.000;2019
199;South Africa;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: No;135.072;155.777;164.768;168.059;183.002;186.503;190.292;199.095;214.773;228.539;236.338;241.844;242.070;250.862;264.505;278.464;295.776;308.840;313.932;325.975;347.107;364.423;383.766;402.420;432.076;469.045;510.319;552.119;580.818;576.245;600.680;633.368;659.803;688.065;713.743;729.782;740.282;764.892;789.694;804.688;762.826;808.806;2019
199;South Africa;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: No;3.909;2.712;-2.922;-4.346;2.489;-3.518;-2.206;-0.062;2.010;0.203;-2.540;-3.382;-4.568;-1.245;0.842;0.950;2.379;0.949;-1.005;0.854;2.600;0.884;2.257;1.957;3.441;4.067;4.326;3.980;1.728;-2.999;1.466;1.699;0.666;0.920;0.311;-0.328;-1.109;-0.088;-0.676;-1.272;-7.216;2.438;2019
199;South Africa;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2016. CPI basket has been updated and rebased at Dec-2016=100;14.236;15.280;14.430;12.463;11.343;16.393;18.410;16.228;12.939;14.757;14.213;15.210;14.059;9.658;8.842;8.753;7.354;8.630;6.976;5.082;5.389;5.637;9.145;5.871;1.425;3.351;4.618;7.154;10.986;7.121;4.264;4.985;5.624;5.760;6.090;4.575;6.341;5.273;4.620;4.130;2.432;3.163;2019
199;South Africa;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2016. CPI basket has been updated and rebased at Dec-2016=100;n/a;12.766;13.208;11.667;11.940;18.667;17.978;15.238;12.397;15.441;14.650;16.111;9.569;9.607;9.562;6.909;9.524;6.211;9.064;2.145;6.824;4.668;12.441;0.209;3.542;3.622;5.825;8.807;10.066;6.308;3.473;6.154;5.665;5.362;5.325;5.281;6.724;4.717;4.920;3.745;0.000;4.334;2019
199;South Africa;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: National definition Primary domestic currency: South African rand Data last updated: 04/2020;9.241;9.824;10.755;12.543;13.718;15.452;16.049;16.592;17.238;17.829;18.784;20.162;21.213;22.163;22.890;16.500;20.300;22.000;26.100;23.300;23.000;25.950;27.800;27.650;25.150;24.650;23.550;23.000;22.525;23.700;24.875;24.800;24.875;24.725;25.100;25.350;26.725;27.450;27.125;28.700;35.313;34.111;2019
199;South Africa;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Notes: Gross debt does not include other accounts payable and refers to Central Government debt only. Net debt is calculated as gross debt minus government deposits. Fiscal assumptions: Fiscal assumptions are mostly based on the 2020 Budget Review. Non-tax revenue excludes transactions in financial assets and liabilities as they involve primarily revenues associated with realized exchange rate valuation gains from the holding of foreign currency deposits, sale of assets, and conceptually similar items. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Cash General government includes: Central Government; State Government; Social Security Funds; Other; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-1.539;-1.132;-1.071;-1.785;-1.168;-0.115;0.911;1.356;-0.535;-5.202;-5.026;-4.077;-4.426;-4.268;-4.263;-4.775;-4.067;-4.380;-4.144;-6.254;-13.259;-12.670;2019
199;South Africa;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);3.961;-6.018;-4.364;-0.462;-2.422;3.927;4.107;5.764;2.696;1.529;1.337;1.142;1.459;2.068;0.011;-1.604;-1.121;-1.455;-1.720;-0.498;-0.126;0.274;0.902;-0.826;-2.766;-3.129;-4.477;-5.383;-5.537;-2.728;-1.501;-2.218;-5.131;-5.786;-5.071;-4.618;-2.870;-2.541;-3.549;-3.017;0.158;-1.325;2019
578;Thailand;Gross domestic product, constant prices;Percent change;;Source: National Economic and Social Development Board Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2002 Chain-weighted: Yes, from 1993. Ratio splicing for years before 1993;4.601;5.910;5.353;5.581;5.760;4.643;5.534;9.519;13.288;12.194;11.623;8.403;9.230;8.675;7.997;8.120;5.652;-2.754;-7.634;4.572;4.456;3.444;6.149;7.189;6.289;4.188;4.968;5.435;1.726;-0.691;7.513;0.840;7.243;2.687;0.984;3.134;3.429;4.066;4.151;2.372;-6.662;6.066;2018
578;Thailand;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Economic and Social Development Board Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2002 Chain-weighted: Yes, from 1993. Ratio splicing for years before 1993;74.852;86.777;97.070;106.502;116.701;125.981;135.630;152.214;178.521;208.143;241.030;270.120;301.776;335.726;370.315;408.781;439.795;435.060;406.372;431.089;460.362;486.662;524.760;572.932;625.359;671.840;726.559;786.628;815.766;816.309;887.868;914.030;999.034;1,043.881;1,073.667;1,118.843;1,169.193;1,239.649;1,322.561;1,377.535;1,293.924;1,399.177;2018
578;Thailand;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Economic and Social Development Board Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2002 Chain-weighted: Yes, from 1993. Ratio splicing for years before 1993;3.791;2.857;3.261;4.153;3.544;2.178;3.203;7.689;11.041;11.524;9.614;7.151;9.040;7.488;6.830;6.965;4.500;-3.803;-8.620;3.434;3.331;2.849;5.542;6.580;5.672;3.602;4.365;4.833;1.133;-1.251;6.894;0.398;6.791;2.272;0.623;2.766;3.092;3.774;3.931;2.190;-6.803;5.933;2018
578;Thailand;Inflation, average consumer prices;Percent change;;Source: Ministry of Commerce Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015. Annual data were derived from monthly data received from the authorities;19.700;12.700;5.300;3.700;0.784;2.450;1.810;2.502;3.833;5.403;5.870;5.729;4.090;3.291;5.121;5.769;5.820;5.638;7.979;0.254;1.655;1.581;0.725;1.812;2.761;4.519;4.664;2.203;5.462;-0.848;3.286;3.811;3.013;2.185;1.896;-0.900;0.188;0.665;1.064;0.706;-1.061;0.563;2019
578;Thailand;Inflation, end of period consumer prices;Percent change;;Source: Ministry of Commerce Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015. Annual data were derived from monthly data received from the authorities;n/a;n/a;n/a;n/a;-0.820;3.581;1.862;3.655;3.023;6.357;6.437;4.536;3.306;4.200;4.798;7.509;4.770;7.480;4.387;0.580;1.585;0.567;1.693;1.803;2.861;5.828;3.630;3.019;0.469;3.501;3.078;3.533;3.623;1.672;0.602;-0.857;1.126;0.775;0.355;0.875;-1.057;0.726;2019
578;Thailand;Unemployment rate;Percent of total labor force;;Source: National Statistics Office. Labour Force Survey, downloaded from CEIC Latest actual data: 2018 Employment type: National definition Primary domestic currency: Thai baht Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.333;2.442;2.192;2.108;1.858;1.517;1.364;1.372;1.500;1.050;0.658;0.675;0.700;0.800;0.900;1.000;1.200;1.100;1.100;1.100;1.100;2018
578;Thailand;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury. Downloaded from MoF website Latest actual data: 2017/18 Fiscal assumptions: For the projection period, the IMF staff assumes that planned infrastructure investment programs will not be implemented. Start/end months of reporting year: October/September GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government;. Thailand does not have State Government system. Its central government consists of budgetary central government, extra budgetary funds, and institutions and social security funds. Public debt data includes debt of the central government and non-monetary public corporations. It excludes debt of subnational governments and non-guaranteed debt of financial public corporations. Valuation of public debt: Nominal value. Book value.";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.054;2.749;-1.681;-6.292;-9.017;-1.792;-1.768;-6.722;1.978;1.106;2.173;1.867;0.220;0.801;-2.214;-1.070;0.094;-0.860;0.516;-0.801;0.132;0.569;-0.425;0.064;-0.816;-3.449;-1.682;2018
578;Thailand;Current account balance;Percent of GDP;;"Source: Central Bank. Downloaded via CEIC; Prior to 2005 data come from STA downloaded via EcXL. Latest actual data: 2018 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6). The authorities issue BPM6 historical data back from 2005 and discontinued the BPM5 series.†";-6.212;-7.142;-2.654;-6.946;-4.883;-3.826;0.555;-0.702;-2.597;-3.347;-8.230;-7.478;-5.454;-4.930;-5.494;-8.023;-8.027;-2.012;12.529;9.811;7.368;4.240;3.466;3.134;1.596;-4.036;1.044;5.927;0.319;7.877;3.367;2.542;-1.232;-2.102;2.858;6.916;10.505;9.631;5.619;6.862;5.165;5.569;2018
186;Turkey;Gross domestic product, constant prices;Percent change;;Source: Haver Analytics. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009;-0.779;4.365;3.429;4.758;6.823;4.258;6.941;10.027;2.121;0.253;9.255;0.926;5.984;8.042;-5.456;7.190;7.007;7.528;3.092;-3.389;6.640;-5.962;6.430;5.608;9.644;9.010;7.110;5.030;0.845;-4.704;8.487;11.113;4.790;8.491;5.167;6.086;3.184;7.471;2.827;0.937;-4.998;5.003;2019
186;Turkey;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: Haver Analytics. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009;155.853;178.045;195.528;212.853;235.579;253.380;276.423;311.662;329.497;343.282;389.089;405.974;440.075;486.733;470.003;514.359;560.479;613.063;639.136;626.389;682.914;656.281;709.532;763.239;859.377;965.985;1,065.976;1,149.677;1,181.944;1,134.928;1,245.600;1,412.942;1,509.021;1,665.879;1,784.374;1,912.676;1,994.009;2,183.336;2,299.753;2,361.778;2,257.987;2,417.191;2019
186;Turkey;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: Haver Analytics. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009;-2.994;2.016;1.099;2.425;4.512;2.095;4.819;7.933;0.252;-1.523;7.372;-0.765;4.253;6.313;-6.941;5.542;5.393;5.937;1.637;-4.762;5.138;-7.215;5.150;4.374;8.318;7.664;5.774;3.757;-0.468;-6.076;6.777;9.625;3.539;7.018;3.775;4.678;1.795;6.146;1.331;-0.460;-6.148;3.759;2019
186;Turkey;Inflation, average consumer prices;Percent change;;Source: Haver Analytics. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2003;110.638;36.364;31.111;31.335;48.378;44.506;34.617;38.851;73.668;63.267;60.317;65.967;70.073;66.097;104.540;89.566;80.236;85.653;84.721;64.870;55.035;54.246;45.134;25.337;8.599;8.179;9.597;8.756;10.444;6.251;8.566;6.472;8.892;7.493;8.855;7.671;7.775;11.144;16.332;15.177;12.000;12.000;2019
186;Turkey;Inflation, end of period consumer prices;Percent change;;Source: Haver Analytics. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2003;n/a;n/a;n/a;n/a;n/a;n/a;30.698;55.027;66.227;64.267;60.425;71.132;65.967;71.076;115.700;76.250;80.142;99.016;69.634;68.805;38.998;68.489;29.705;18.403;9.353;7.717;9.653;8.387;10.064;6.526;6.401;10.448;6.164;7.400;8.170;8.808;8.533;11.920;20.302;11.836;12.000;12.000;2019
